sequence.identifier,background.identifier,vehicle1.identifier,vehicle1.trajectory,vehicle1.appearance_change,vehicle1.shadowed,vehicle1.dust,vehicle2.identifier,vehicle2.trajectory,vehicle2.appearance_change,vehicle2.shadowed,vehicle2.dust,vehicle3.identifier,vehicle3.trajectory,vehicle3.appearance_change,vehicle3.shadowed,vehicle3.dust,vehicle4.identifier,vehicle4.trajectory,vehicle4.appearance_change,vehicle4.shadowed,vehicle4.dust,vehicle5.identifier,vehicle5.trajectory,vehicle5.appearance_change,vehicle5.shadowed,vehicle5.dust,man1.identifier,man1.trajectory,man1.appearance_change,man1.shadowed,man2.identifier,man2.trajectory,man2.appearance_change,man2.shadowed,man3.identifier,man3.trajectory,man3.appearance_change,man3.shadowed,man4.identifier,man4.trajectory,man4.appearance_change,man4.shadowed,man5.identifier,man5.trajectory,man5.appearance_change,man5.shadowed,distractors.butterfly_level,distractors.bird_level,distractors.far_moving_vegetation,distractors.close_moving_vegetation,distractors.light_reflexion,distractors.blinking_light,occultants.solid_level,occultants.semi_transparent_level,camera.vibration,camera.focal_change,camera.pan_motion,camera.tilt_motion,camera.altitude,capture.illumination_level,capture.global_light_change_level,capture.local_light_change_level,capture.heat_haze_level,capture.humidity_level,capture.fog_level,signal_quality.picture_width,signal_quality.picture_height,signal_quality.force_balance,signal_quality.luminance_mean,signal_quality.luminance_dev,signal_quality.chrominance_U_mean,signal_quality.chrominance_U_dev,signal_quality.chrominance_V_mean,signal_quality.chrominance_V_dev,signal_quality.blur_level,signal_quality.static_noise_level,signal_quality.dynamic_noise_level,signal_quality.frame_instability,signal_quality.line_instability,signal_quality.compression_artefact_level,label_(0_if_usable_and_1_if_not)
367,0,15,7,0,0,0,15,5,0,0,0,9,4,0,0,0,9,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546865,0.238689,0.210447,0.105503,0,0,0.732175,0.672952,0,0,0,0,1.2,0.367556,0.268436,0.187262,0,0,0,1280,720,0,103.508,39.3975,141.853,10.3919,113.517,28.665,0,0,0,0,0,0,0
368,0,4,1,0,0,0,12,1,0,0,0,12,5,0,0,0,4,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160242,0.00071815,0.513077,0.197301,0,0,0.813103,0.964914,0,0,0,0,1.2,0.635008,0.000837377,0.188689,0,0,0,1280,720,0,162.669,8.79656,136.415,12.686,140.139,1.55984,0,0,0,0,0,0,0
369,0,3,7,0,0,0,4,0,0,0,0,10,0,0,0,0,15,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268665,0.145836,0.337237,0.268609,0,0,0.678957,0.436934,0,0,0,0,1.2,0.385871,0.250974,0.195037,0,0,0,1280,720,0,173.574,56.6888,139.862,4.17542,122.058,3.68635,0,0,0,0,0,0,0
370,0,4,6,0,0,0,1,3,0,0,0,5,1,0,0,0,10,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837005,0.27569,0.095544,0.696625,0,0,0.376751,0.890664,0,0,0,0,1.2,0.537146,0.033815,0.408583,0,0,0,1280,720,0,104.707,63.8632,138.783,21.7504,128.785,3.59591,0,0,0,0,0,0,0
371,0,5,4,0,0,0,14,6,0,0,0,6,0,0,0,0,1,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192911,0.622937,0.717184,0.236726,0,0,0.826932,0.117674,0,0,0,0,1.2,0.662827,0.158312,0.187421,0,0,0,1280,720,0,123.618,22.0453,130.898,30.3481,131.634,20.7559,0,0,0,0,0,0.969852,0
372,0,3,5,0,0,0,9,1,0,0,0,2,0,0,0,0,8,7,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516538,0.0981392,0.782746,0.973892,0,0,0.456001,0.065049,0,0,0,0,1.2,0.594813,0.130784,0.385096,0,0,0,1280,720,0,86.7577,70.6742,124.475,11.8121,121.655,12.1384,0,0,0,0,0,0,0
373,0,3,7,0,0,0,12,7,0,0,0,15,5,0,0,0,3,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40125,0.00573145,0.70645,0.649859,0,0,0.27854,0.841287,0,0,0,0,1.2,0.942761,0.378919,0.0384123,0.000952863,0,0,1280,720,0,125.9,31.5498,143.676,3.31855,117.282,12.9264,0,0,0,0,0,0,0
374,0,13,4,0,0,0,10,1,0,0,0,3,4,0,0,0,12,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018198,0.192998,0.137591,0.562003,0,0,0.407568,0.0334894,0,0,0,0,1.2,0.555469,0.555515,0.00100749,0,0,0,1280,720,0,146.625,7.08707,130.961,15.7424,127.413,7.13908,0,0,0.786826,0,0,0,1
375,0,14,3,0,0,0,15,2,0,0,0,13,4,0,0,0,5,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234506,0.00862935,0.765466,0.842215,0,0,0.201201,0.603829,0,0,0,0,1.2,0.551962,0.217717,0.856622,0,0,0,1280,720,0,138.171,1.54994,131.246,5.66412,137.118,26.9297,0,0,0,0,0,0,0
376,0,14,4,0,0,0,14,6,0,0,0,10,6,0,0,0,6,4,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660301,0.0673859,0.427867,0.0170471,0,0,0.596322,0.782138,0,0,0,0,1.2,0.453983,0.0237537,0.0431446,0,0,0,1280,720,0,121.422,70.1361,138.777,4.46109,114.34,25.4824,0,0,0,0,0,0,0
377,0,8,2,0,0,0,11,5,0,0,0,14,7,0,0,0,15,3,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346823,0.263569,0.200491,0.35451,0,0,0.21024,0.577282,0,0,0,0,1.2,0.769562,0.111635,0.103527,0,0,0,1280,720,0,105.419,4.20407,140.676,9.46081,141.34,30.5503,0,0,0,0,0,0,0
378,0,4,6,0,0,0,12,0,0,0,0,3,6,0,0,0,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139544,0.0074159,0.290307,0.159455,0,0,0.182231,0.121889,0,0,0,0,1.2,0.327482,0.103968,0.51791,0,0,0,1280,720,0,138.059,70.2519,120.781,4.55174,118.388,10.2372,0,0,0,0,0,0,0
379,0,0,0,0,0,0,3,3,0,0,0,14,7,0,0,0,2,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123956,0.0188768,0.694756,0.948501,0,0,0.446169,0.479495,0,0,0,0,1.2,0.998518,0.287081,0.0493639,0.330067,0,0,1280,720,0,112.798,74.6887,133.638,26.2133,141.563,9.57194,0,0,0,0,0,0,0
380,0,7,2,0,0,0,5,6,0,0,0,6,4,0,0,0,8,5,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404551,0.284168,0.377921,0.989337,0,0,0.135224,0.608415,0,0,0,0,1.2,0.148574,0.410895,0.28866,0,0,0,1280,720,0,101.706,64.3617,123.399,29.5452,127.903,15.5424,0,0,0,0,0,0,0
381,0,2,5,0,0,0,5,7,0,0,0,2,0,0,0,0,10,7,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456376,0.0256932,0.857115,0.470965,0,0,0.116468,0.612737,0,0,0,0,1.2,0.696291,0.0841996,0.159778,0,0,0,1280,720,1,141.263,3.43766,112.077,12.0187,125.655,17.1516,0,0,0,0,0,0,0
382,0,13,0,0,0,0,0,7,0,0,0,14,6,0,0,0,11,7,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979066,0.36909,0.987814,0.353691,0,0,0.643067,0.424232,0,0,0,0,1.2,0.860951,0.0287154,0.170153,0,0,0,1280,720,1,93.1206,21.4184,120.038,22.2345,143.01,13.5126,0,0,0,0,0,0,0
383,0,13,0,0,0,0,15,3,0,0,0,1,1,0,0,0,8,3,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275675,0.0702097,0.542266,0.827099,0,0,0.303608,0.916752,0,0,0,0,1.2,0.958386,0.0352415,0.0209494,0.423389,0,0,1280,720,0,121.118,10.4747,127.525,8.83302,141.898,3.31454,0,0,0,0,0,0,0
384,0,4,2,0,0,0,14,0,0,0,0,10,2,0,0,0,5,1,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654916,0.0501434,0.874213,0.919067,0,0,0.933349,0.764081,0,0,0,0,1.2,0.826244,0.229273,0.117384,0,0,0,1280,720,0,148.883,77.3518,119.577,8.90735,117.512,23.3895,0,0,0,0,0,0,0
385,0,6,4,0,0,0,14,1,0,0,0,10,7,0,0,0,9,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344934,0.0224553,0.532659,0.883131,0,0,0.191625,0.184629,0,0,0,0,1.2,0.905671,0.292978,0.154521,0.0717627,0,0,1280,720,0,128.792,77.9935,113.064,3.7654,122.644,9.16357,0,0,0.759157,0,0,0,1
386,0,0,7,0,0,0,9,4,0,0,0,7,5,0,0,0,4,5,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366904,0.00916575,0.669986,0.664549,0,0,0.812194,0.716887,0,0,0,0,1.2,0.463032,0.199717,0.0383493,0,0,0.281528,1280,720,0,139.006,63.4609,125.481,11.3515,130.224,28.1683,0,0,0,0,0,0,0
387,0,2,7,0,0,0,3,6,0,0,0,12,1,0,0,0,15,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083794,0.0122841,0.390548,0.319017,0,0,0.29364,0.74406,0,0,0,0,1.2,0.823463,0.123323,0.348809,0,0,0,1280,720,0,80.6555,46.5704,113.626,14.9033,114.581,12.5319,0,0.43806,0,0,0,0,0
388,0,3,1,0,0,0,6,1,0,0,0,13,7,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403255,0.194984,0.767484,0.687416,0,0,0.0274546,0.689195,0,0,0,0,1.2,0.627912,0.133123,0.719189,0,0,0,1280,720,0,161.094,39.4518,126.656,20.1126,120.922,31.5544,0,0,0.577023,0,0,0,1
389,0,5,6,0,0,0,5,1,0,0,0,6,3,0,0,0,15,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228565,0.517783,0.683212,0.332859,0,0,0.162278,0.640303,0,0,0,0,1.2,0.794037,0.565021,0.363023,0,0,0,1280,720,0,100.028,60.585,120.882,26.3844,140.564,12.71,0,0,0.596002,0,0,0,1
390,0,7,5,0,0,0,8,2,0,0,0,12,2,0,0,0,6,3,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560948,0.290535,0.939826,0.788265,0,0,0.391473,0.556774,0,0,0,0,1.2,0.614289,0.509435,0.470785,0,0,0,1280,720,0,156.077,34.7454,134.92,25.3688,128.336,2.05459,0,0,0,0,0,0,0
391,0,4,3,0,0,0,6,2,0,0,0,6,5,0,0,0,15,6,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440893,0.073117,0.679156,0.476233,0,0,0.235822,0.585967,0,0,0,0,1.2,0.458517,0.162874,0.528701,0,0,0,1280,720,0,110.957,6.13996,134.183,29.3256,112.687,30.7143,0,0,0,0,0,0.997583,0
392,0,5,5,0,0,0,8,3,0,0,0,3,2,0,0,0,6,3,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143158,0.273526,0.049767,0.603893,0,0,0.336836,0.792892,0,0,0,0,1.2,0.854282,0.0135358,0.132753,0,0,0,1280,720,0,81.2613,64.8511,133.592,21.0105,139.795,12.9965,0,0,0,0,0,0,0
393,0,5,6,0,0,0,0,7,0,0,0,1,5,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73392,0.00889521,0.511149,0.578268,0,0,0.112441,0.292293,0,0,0,0,1.2,0.804522,0.0613718,0.293002,0,0,0,1280,720,0,110.038,88.8317,134.16,20.6894,117.161,20.2705,0,0,0,0,0,0,0
394,0,3,2,0,0,0,1,0,0,0,0,11,6,0,0,0,4,6,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272518,0.0195877,0.774871,0.727192,0,0,0.651183,0.810664,0,0,0,0,1.2,0.491401,0.300058,0.0090221,0,0,0,1280,720,0,157.476,52.3436,126.23,13.9039,114.615,31.5338,0,0,0,0,0,0,0
395,0,3,1,0,0,0,2,1,0,0,0,0,7,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560067,0.454213,0.188985,0.0220085,0,0,0.533462,0.611031,0,0,0,0,1.2,0.661297,0.103415,0.620213,0,0,0,1280,720,0,151.484,55.8249,125.948,4.93588,123.777,20.8728,0,0,0,0,0,0,0
396,0,8,4,0,0,0,5,7,0,0,0,7,2,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578672,0.0693364,0.425995,0.0539686,0,0,0.0195691,0.916969,0,0,0,0,1.2,0.745191,0.0364873,0.0273732,0,0,0,1280,720,0,175.206,19.804,139.064,26.2809,139.716,21.1894,0,0,0,0,0,0,0
397,0,11,3,0,0,0,6,5,0,0,0,10,4,0,0,0,1,4,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508543,0.465545,0.495353,0.40443,0,0,0.876301,0.441167,0,0,0,0,1.2,0.700637,0.0232271,0.248945,0,0,0,1280,720,0,85.4441,74.1137,139.212,3.89256,131.942,13.0959,0,0,0,0,0,0,0
398,0,0,5,0,0,0,5,0,0,0,0,1,6,0,0,0,11,7,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127152,0.0624387,0.389154,0.395836,0,0,0.137256,0.116392,0,0,0,0,1.2,0.777798,0.0639399,0.367088,0,0,0,1280,720,0,165.542,45.7593,116.135,23.0028,131.462,15.9669,0,0,0,0,0,0,0
399,0,11,7,0,0,0,7,3,0,0,0,8,1,0,0,0,2,3,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143832,0.00296707,0.675034,0.949965,0,0,0.0577653,0.724677,0,0,0,0,1.2,0.277828,0.288773,0.225264,0,0,0,1280,720,0,160.477,67.9122,118.799,28.3559,116.136,21.0087,0,0,0,0,0,0,0
400,0,5,3,0,0,0,10,7,0,0,0,14,1,0,0,0,6,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571799,0.0776198,0.718042,0.123133,0,0,0.340984,0.0713946,0,0,0,0,1.2,0.813925,0.0118647,0.0498857,0,0,0,1280,720,0,90.7305,56.8469,119.681,15.5243,126.473,1.24049,0,0,0,0,0,0,0
401,0,12,6,0,0,0,13,5,0,0,0,6,3,0,0,0,8,3,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296083,0.389124,0.519749,0.0905212,0,0,0.500141,0.925744,0,0,0,0,1.2,0.853668,0.00913872,0.394565,0,0,0,1280,720,0,133.633,69.9326,131.458,11.2301,142.184,2.68366,0,0,0,0,0,0,0
402,0,2,1,0,0,0,2,1,0,0,0,14,3,0,0,0,12,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780634,0.191118,0.902546,0.960909,0,0,0.0919809,0.233105,0,0,0,0,1.2,0.370393,0.19824,0.0816405,0,0,0,1280,720,0,138.626,11.9696,136.528,15.4778,131.581,25.4938,0,0,0.524185,0,0,0,1
403,0,13,6,0,0,0,12,2,0,0,0,14,6,0,0,0,8,7,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459495,0.0522293,0.0126637,0.293973,0,0,0.870205,0.796783,0,0,0,0,1.2,0.581547,0.146761,0.135897,0,0,0,1280,720,0,144.973,93.7425,131.898,12.3277,121.219,21.9821,0,0,0,0,0,0,0
404,0,7,1,0,0,0,2,0,0,0,0,11,7,0,0,0,15,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993089,0.187081,0.897798,0.260093,0,0,0.364239,0.501061,0,0,0,0,1.2,0.889371,0.408892,0.767902,0,0,0,1280,720,0,173.257,19.437,132.414,8.04493,142.053,28.9404,0,0,0,0,0,0,0
405,0,12,1,0,0,0,6,0,0,0,0,14,3,0,0,0,1,5,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118921,0.107448,0.739243,0.614403,0,0,0.220598,0.364811,0,0,0,0,1.2,0.285031,0.689234,0.154205,0,0,0,1280,720,0,91.7541,94.6653,114.948,29.4837,140.51,18.328,0,0,0,0,0,0.0144159,0
406,0,14,3,0,0,0,5,2,0,0,0,4,0,0,0,0,4,3,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687825,0.242189,0.761977,0.503853,0,0,0.356772,0.278469,0,0,0,0,1.2,0.686622,0.415621,0.61937,0,0,0,1280,720,0,165.258,17.4369,133.209,25.7388,133.183,22.5789,0,0,0,0,0,0,0
407,0,0,4,0,0,0,15,4,0,0,0,10,1,0,0,0,14,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282411,0.37781,0.0479281,0.0369905,0,0,0.404475,0.986753,0,0,0,0,1.2,0.587585,0.000346326,0.0877005,0,0,0,1280,720,0,120.999,36.4051,116.489,29.0509,125.856,24.335,0,0,0,0,0,0,0
408,0,3,3,0,0,0,1,7,0,0,0,7,3,0,0,0,13,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457215,0.115163,0.518884,0.714424,0,0,0.26904,0.679386,0,0,0,0,1.2,0.791745,0.0491778,0.238597,0,0,0,1280,720,0,124.977,70.0819,125.259,20.7083,143.301,13.8218,0,0,0,0,0,0,0
409,0,1,0,0,0,0,9,1,0,0,0,15,2,0,0,0,13,2,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391829,0.107564,0.569661,0.00960023,0,0,0.49422,0.453982,0,0,0,0,1.2,0.59818,0.0975391,0.203721,0,0,0,1280,720,0,158.968,50.1839,125.353,7.67157,135.642,1.99962,0,0,0.40516,0,0,0,1
410,0,8,5,0,0,0,15,1,0,0,0,5,7,0,0,0,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104411,0.298478,0.524141,0.368339,0,0,0.941664,0.717168,0,0,0,0,1.2,0.580496,0.505601,0.40816,0,0,0,1280,720,0,131.946,74.5557,140.059,24.6696,141.42,9.66652,0,0,0,0,0,0,0
411,0,3,3,0,0,0,6,7,0,0,0,9,2,0,0,0,14,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262586,0.128013,0.333245,0.967162,0,0,0.284434,0.0785846,0,0,0,0,1.2,0.662293,0.0880611,0.471882,0,0,0,1280,720,0,87.4521,75.5942,122.235,20.5996,135.453,24.5593,0,0,0,0,0,0,0
412,0,2,0,0,0,0,2,2,0,0,0,6,4,0,0,0,8,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73604,0.0061805,0.0890283,0.980447,0,0,0.309809,0.814077,0,0,0,0,1.2,0.589529,0.22492,0.196722,0,0,0,1280,720,0,129,24.9224,136.316,31.3014,141.376,2.3091,0,0,0,0,0,0,0
413,0,7,0,0,0,0,6,0,0,0,0,4,6,0,0,0,11,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934973,0.0432588,0.241753,0.853387,0,0,0.248625,0.976897,0,0,0,0,1.2,0.44426,0.0626961,0.205715,0,0,0,1280,720,0,152.702,72.2873,140.415,8.51266,127.783,17.4036,0,0.263015,0,0,0,0,0
414,0,5,0,0,0,0,7,1,0,0,0,13,7,0,0,0,6,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15867,0.480893,0.410724,0.400397,0,0,0.00758817,0.519311,0,0,0,0,1.2,0.803073,0.0171645,0.0642563,0,0,0,1280,720,0,101.367,37.0161,130.928,25.063,142.187,25.4949,0.99633,0,0,0,0,0,0
415,0,7,5,0,0,0,0,7,0,0,0,12,0,0,0,0,8,4,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15006,0.0163422,0.71972,0.987496,0,0,0.332688,0.63017,0,0,0,0,1.2,0.891683,0.124119,0.0913426,0,0,0,1280,720,0,113.861,7.40163,120.507,14.4533,116.788,17.6571,0,0,0,0,0,0,0
416,0,8,0,0,0,0,3,5,0,0,0,0,7,0,0,0,15,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884127,0.0246049,0.40293,0.904651,0,0,0.348037,0.88066,0,0,0,0,1.2,0.963001,0.186603,0.297158,0.267298,0,0,1280,720,1,169.679,26.4679,136.483,25.8841,130.714,1.94623,0,0,0,0,0,0,0
417,0,0,3,0,0,0,10,2,0,0,0,6,3,0,0,0,9,5,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115019,0.108058,0.109375,0.683433,0,0,0.226448,0.845919,0,0,0,0,1.2,0.374753,0.330318,0.0565256,0,0,0,1280,720,0,95.9254,29.5676,129.082,5.62972,120.131,7.19713,0,0,0,0,0.265892,0,0
418,0,2,0,0,0,0,4,1,0,0,0,15,3,0,0,0,7,3,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443057,0.232023,0.44817,0.501765,0,0,0.448587,0.816419,0,0,0,0,1.2,0.103186,0.763728,0.431633,0,0,0.762985,1280,720,0,165.181,74.5835,140.29,13.9442,126.954,4.36797,0,0,0,0,0,0,0
419,0,3,5,0,0,0,5,0,0,0,0,0,6,0,0,0,4,4,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137507,0.0566962,0.841156,0.856956,0,0,0.750085,0.716706,0,0,0,0,1.2,0.273925,0.001492,0.471932,0,0,0,1280,720,0,83.9729,75.3647,113.129,29.9553,113.746,17.0359,0,0,0,0,0,0,0
420,0,8,0,0,0,0,6,2,0,0,0,13,7,0,0,0,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854612,0.13973,0.020368,0.770069,0,0,0.166564,0.707588,0,0,0,0,1.2,0.371199,0.538715,0.130255,0,0,0,1280,720,0,117.462,60.3252,141.792,18.1368,121.058,29.6699,0,0,0,0,0,0,0
421,0,9,3,0,0,0,14,3,0,0,0,1,6,0,0,0,0,7,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178298,0.123881,0.256545,0.948626,0,0,0.929007,0.548655,0,0,0,0,1.2,0.78651,0.54374,0.150872,0,0,0,1280,720,0,174.3,20.1295,128.147,3.11993,126.078,17.6677,0,0,0,0,0,0,0
422,0,4,0,0,0,0,0,2,0,0,0,10,7,0,0,0,15,5,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758184,0.0499692,0.670189,0.63501,0,0,0.426956,0.086295,0,0,0,0,1.2,0.98276,0.0597144,0.47193,0.0745988,0,0,1280,720,0,96.6029,73.5927,139.71,2.04299,114.552,25.853,0,0,0,0,0,0,0
423,0,10,3,0,0,0,12,2,0,0,0,0,4,0,0,0,12,1,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309829,0.330318,0.198521,0.330969,0,0,0.0782268,0.276636,0,0,0,0,1.2,0.833039,0.290129,0.28803,0,0,0,1280,720,0,134.621,10.8638,113.867,1.95328,127.262,30.6256,0,0,0,0,0,0,0
424,0,8,4,0,0,0,3,4,0,0,0,14,6,0,0,0,3,4,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154804,0.421599,0.995054,0.261926,0,0,0.71796,0.41834,0,0,0,0,1.2,0.860615,0.0614021,0.512518,0,0,0,1280,720,0,81.9432,50.9166,139.884,27.7652,115.779,5.26704,0,0,0,0,0,0,0
425,0,8,0,0,0,0,8,6,0,0,0,8,1,0,0,0,5,6,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251527,0.0222468,0.0752301,0.832857,0,0,0.894807,0.976476,0,0,0,0,1.2,0.392233,0.283593,0.0771155,0,0,0,1280,720,0,173.624,86.0321,138.832,10.4842,125.852,11.846,0,0,0,0,0.52577,0,0
426,0,10,6,0,0,0,13,7,0,0,0,3,3,0,0,0,5,5,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127162,0.0680126,0.441392,0.206101,0,0,0.361202,0.951063,0,0,0,0,1.2,0.758658,0.437047,0.0352576,0,0,0,1280,720,1,121.875,31.9846,135.828,31.1925,112.773,27.3664,0,0,0,0,0,0,0
427,0,2,3,0,0,0,3,7,0,0,0,15,6,0,0,0,4,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469235,0.0407771,0.338286,0.732038,0,0,0.354953,0.704628,0,0,0,0,1.2,0.947839,0.0657436,0.357976,0.797014,0,0,1280,720,0,118.434,19.7892,132.867,25.5913,139.62,26.0608,0,0,0,0,0,0,0
428,0,7,7,0,0,0,5,1,0,0,0,7,5,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388993,0.00271245,0.556221,0.0567491,0,0,0.729504,0.183585,0,0,0,0,1.2,0.840608,0.253814,0.148717,0,0,0,1280,720,0,95.0381,61.5619,136.834,11.3102,139.002,29.6958,0,0,0,0,0,0,0
